photo_id,business_id,caption,label
KvMK3z6WBbfsfegG55peiw,tyPpn-nrmlhhSJlct6WAjw,Rooftop Views,outside
Mf2Dfj7_gvT7fDW29-6Iug,I_3LMZ_1m2mzR0oLIOePIg,,inside
eAriXL5I_Pgr73vF_vwW7Q,drSsIw6-GFLt2IMy1UNkdw,,inside
YDuzuMvQGdMrpl9vQVafGA,Up1oOg7UxxH6kb_YgkSrAw,Storefront. Go in here!,outside
-LWA5kqwJak-cQoDx5o8dg,IvAa7PvfOYl0xRML5W3ebg,Our IPA,drink
B72Nnk53TnMK9dZn617Wdw,h8h1QvEQruTkBI50NlWsyA,,food
_I9ZBOetfaX7EWnu6pAI9w,Xv5QKR3DMOhIS4V187yj2Q,,drink
qWkjhpqfWW-fesPBzh9DmQ,4bNFWpQtS5PtfjXuxTc-GQ,,inside
RGR9zxMi4efDzGcBTRJDNg,r2MZMvVRZBWXOmxgoFuitA,,drink
b39G0LWvRTA2UlZ41QenyQ,xB3MxRBF6l8rd9xxJVnLhw,,outside
CDdsmFT0Pst27b309ZpnXw,7rpXcp5qU2HvKW5fi7hshg,,outside
NUjKuBU8aNAxZq5yMFsLEw,FmBvwussMAP_hh5psTcHOw,,drink
cJiOJRRhaVm4YafjXFT-IA,maDs1YYOCLPm3-qlRNAePg,Drinking coffee inside,drink
KLMKlH-YJxRgdeDs83IgEA,yVM8b4mD5nOmSwmZWgDwog,Lemon Drop Up!,drink
LkPIKznVdTgQvML01aLI3A,v4V3ZDGNae7vUAOfzDd3Og,,drink
U0Du_01t_3xFnQC67TsHTw,WYHGfjXEnShYBljWV8xNsA,,inside
nzZz8f4gcAy01szTlAFlnQ,P9xNwbMStRsHsVc6K5PDpg,People waiting in line,outside
ZmZLLDpJl1Jey7SKtE_Ibg,vWjME92WddneF98IqzaNfQ,Outside,outside
SQfRYy6lzA2xoRJSQ-YJYQ,RQcuGe28Q8laCF1w1aBYiA,"Autumn Homage French Toast Gluten Free, Low Carb, Grain Free, Paleo and Ketogenic.  Topped with sliced bananas, House-blend pumpkin spices.",food
Brkg7KhzM9xvMLqlt5WLvg,R36Rhjk95Jh70scUravEQw,,food
F8j2LjxJFs6b327NZQ3lIA,vYv9PhpNZGhrU8t_pvdlCw,Menu2,menu
F7aZBPleLDjvj3-iMk2nXA,XPOvJBe5f-gYMdboT_MXmw,Subway,outside
i-5JoDzoQ8PqK5mr-7vZiQ,hHatETvvcESC8YDXJLn66g,Cheese menu board,menu
7DtEhiISyXFH0k4imgd6tQ,FEXhWNCMkv22qG04E83Qjg,,inside
k6FFIyHpcpvh1_TwfqSxIw,6JjUFam24kazPf29gR-ZfA,,drink
FM4iwcWtH7uYWKFWVkp_Gw,3iUCCf1FWmjlFbGYvBgf9w,Easy to locate!,outside
z1J1oeuYLwWlni-ht_TlJw,_evTKuGvzfQJzDlnf6FMdQ,,food
WOHxTl5Okeyfo-wvmT_hpQ,HuawlT4tXzCXL8ftyvCZ0Q,,inside
jW8i4lFXSUbJIHZwBq1S4Q,4g7S9YHPBdqQpDg4SejQaw,Baked ice cream,food
4S6lV-exEp5mAgbOfYGSIQ,GXFMD0Z4jEVZBCsbPf4CTQ,It burns!! Double leg and thigh,food
DQ1NR55mgLakl3E9JnRZdQ,e3CnhtpEVpNISwOAWoxjJg,,outside
mjVeDk_LwmUSy4j_yrFivg,7H1b6TZ-LNxyGx1cv9suJQ,,drink
mGvUiIqCzHz2MYGPe4itQQ,VZqrQ1dEOUWp-A1hNsdZBw,,drink
aeaeyWridla7tsGIRAAqhA,KLBWUdr0nrrK2mPBj0qg_A,happy hour time bread item buy one get one free fresh bread come out oven 3pm ervery day,food
Cs8sCrdHGxEElCVNUUVZiw,e86IBzGCsrnhJbD_wELj7w,,inside
qpFxn7BLu2rpq1yTEaJukQ,l6cY2ndR-6GmqhVeuA0VgQ,,food
LVQKGCvt68IS3WwsiSm0fw,JUlsvVAvZvGHWFfkKm0nlg,,inside
zLgWvN2hZjOwu6jVizzO4w,9qXZSFq9vPdX4F6kGjXC-g,,food
hHopiYzXzAPHnh0BvzbU4A,ZForVw2ZTiwDGfZ0XvZsXQ,,inside
PcsRg91WdkkRGEto1bedGw,pdLlJu-oOdy4gW_6rwuEQQ,Michael Morgan,inside
mC_RcP0SDlJjeWl9stDIeQ,WFDDTJDZsgX_OkbUSEXMUg,Ruby Tea(Black Tea),drink
WncZGqQdlNk6yKYDHMcjCg,EqxVp4_9Up1HNgpU2pH3WQ,,inside
2h5qKMgv7aMWexRtn8GXTw,JHRlwxxKY0JJcU97rJ-Bug,Grilled Baby Octopus,food
FFmSKy1BDEBv-Lj4vF7ksg,Pr6evSEG2vmtS8ny7K4nVA,Wings!,food
p9jaC5KDbMgPnni0S9gy8g,J-HTokql9wMNBON6xyKLpg,,outside
vHirXd7lF-QFZCP6DORFQA,FxJKgdvzwdkYXO2apXBcNA,,drink
evayEK1YEpIMktienAceXw,SA10MB4CEw0YikMuhOxyYw,,outside
cF0Bv_1B8VyPgSdUKgYTmw,d_UJWp4IlGS4sgnjE60eBw,Longwood Gardens -- Wisteria,outside
lFrEA5pxM_zR8_aOgncHcQ,kEVptUKa_OUPn_50sTmoTQ,,outside
fSc3iNPx8zee-dWa9akmYg,AsXEPZt2hFETVKwRPP8iUQ,Chicken pulled apart easily. Cooked perfectly.,food
iLAao2i5NIskteBrYGRUnA,vaarp5cTV2b3-wZtQDn06g,,food
Py3-z8EIN8iOxEYWsot7wA,nR5YybQrv7P62jd_oP5p7g,,inside
Qmof6LbgnzhpuS6ufhwKlA,T96AnQUJBvhs-4v2pxmhTA,,outside
RSY0dPQeULeGVp2KBy90jQ,0yEl45kZ8o37lvpkhCBM4w,,outside
r1-9p-Y8Tt9gyN3ZAuNHNg,uXm5Kp9tvPl8PGxg-C2ANA,,food
Hb2Cto3T0hFd5iMPaw5WZw,G6W3AfKY0UKAoyOyjyrGtA,Dessert Trio,food
Oi16S0hCgZVSFOeX42eOhw,IBWzg15XkNO25hOpQHM7ig,,inside
gv0Ch2SiIQ_5DHBIdKQRHw,9tajhM5W0OPgPUppo_zhmw,TAKE MY MONEY NOW THIS IS SO CUTE,inside
FeRJ-NlX38P1LO3RP9Gmow,__Jhyl5p8bfnnYOGjwPtsg,Hummus,food
qWgbBGGMtx9uwaXp4oOUTw,wo6RAA4c8I5trN331y8SIw,Pepper Spiced Prawns,food
W3NxLNuqSgxYGJ-EQQ6OaQ,FEXhWNCMkv22qG04E83Qjg,,inside
zqino-5_j9FmMVqOfoiC0w,wUnLSg_GKfEIQ5CQQ770_g,,food
4Jx3KFoApcDbJTtJD8Fjlw,gOLcG-FlUYYlr-_MrgnEpA,Mimosa flights are a great addition to weekend brunch!,drink
POvrnAeWq6VxxL_52dxfJg,eYoOM8C9mEpdZx_wAsqcug,Morning Kale Tonic,drink
N6EdhlGJvCA08QyfcB8jOQ,b7V_5q22_eTeHlYzq1bpFw,Outdoor seating area,outside
9tZOZgWqwg9IEwwHB6H_sA,IvAa7PvfOYl0xRML5W3ebg,,drink
DAlHy9b5zQO2UYZgUNxE5Q,_OMGZ3TXOfN2By7skat_bw,,food
w8uJcR73H8aryd_-KqaofA,RiC_-68qxtDJqiIs5mRR6g,Fried Zucchini,food
Wfp-_1BY_Q8rSy9Zl7W9WA,vWjME92WddneF98IqzaNfQ,6 oz Turkey plate,food
NajJIzZvANb26wKrDDsZLw,d3trfhECJFDOdJ8b9_B5Jg,,food
Af4-gMD2pQufqpUzPfIOxg,vHs6BbGfm1O55iea5DsXTQ,Late night Jeep takeover,outside
YWKUUlvpYNtUsun5seG1Vg,TZLa2i8s8uD9tF8abVef1g,,food
L5gHpaPhCzm0ZMtl9QDaPA,ipPhk2H1S5MjswqJH7xrCA,,outside
XoVk0tKKRqLvbXRNwTv2oQ,RmShOF-8MxNjlXATWs_2Dg,,food
bn6UmGw08g7C7Sou0QXxoA,thlyktt2c7v1DyOpSVSibw,,food
VEp4iN3jzIeX9GyMu7Jv8g,T7pfUqFPaxJWLquFePSLcw,Curbside Carry Out Menu,menu
7IC0ylvy0QwQIEjniIRiMw,nw2CGPwu_sjkUDh2KN4XDg,,drink
x6XZxRX32HB2g5u82oQN3w,H9sugQg2PyDvtqW_vIVm8A,Facing the back section,inside
9uuMLPoHklpS0tfRh4jHfg,mRpk0A4u0hnF0lNe1h4hGg,Chai Latte,drink
VEi9_CmP6R9osLq8_wgQ6Q,W_32KZk49L2ATbh9w9Tabw,Specialty and local cocktails on the menu,drink
v0lcKPqIrbL3i6wmU5isuw,QM2R4q0SGdFcpQ8y7wTSiw,"north european simple decor, less is more",inside
km_N91ssMRMFJXux8DrdBQ,ww3YJXu5c18aGZXWmm00qg,,menu
XC_YWTToLcu6ApQ8wGlbpA,J-ciDDEdIHMcChGIyKZnOg,"I tried a good sampling of their baked goods, but was left underwhelmed.",food
HE6O1naKCRTht8KpG7pcoA,A5b9nVDi1DPVvPOD24-p6w,Marko & Julia enjoying a Cappuccino at Sump Coffee.,inside
lzf85WuzHm23y_GmmjNDEg,QBvj3FvJbYJRa9xWb6DyQA,,inside
0wsm62_s8PbcEr4-WRynFA,ZiEd4l1qEnLJFcF-K_3NgQ,,outside
TKOYg7YJ79J8H7yfa0Aw9A,u5vWKHnWPQgQCVTcXOT-jg,"Pirates of the North Saskatchewan III, Playing from now till Oct 26, 2014",inside
2UHosejUxPM_hX7C7e0Wug,BfpnMYuOkyPGr9QfbvquKQ,,outside
b8YIrB4A5qgf2QRt1691Ew,AX8brqElg1mrx7Ja1R3D6g,Signs of what is inside.,outside
BhrrdvJkKpwKejvnmhcriw,iC9Gis3-VspIr8Ox3e2beA,,inside
vHRqLeO0bgZBJpHQ2VWmNA,U4X-tzwvTzW8uWxs2KIPtg,,food
dCue_PX5KqUmzqk-BgCPtQ,qclZoDz3sjT7v5xOSj5P2Q,,outside
Pp3n-TnA16JCIYdGJpXtVQ,qqoBEhoi2AVKl9DRDACiaA,,inside
Dv4bqVHyYM13hU7YcZK01g,iWv6hG3a0m3YFwui_UIBWQ,"Explore our options for pizza in Boise, Meridian, Nampa, & Eagle. Combination pizza & specialty pizza available for delivery or pickup",drink
-wE7LOe7K1oRArfitMi5bw,AHprDNRUkppoVvy13YqeXQ,"219 W 2nd St, Reno, NV 89501",inside
OcNyaaJSp7jNBm20stOSag,FvBUare-QfqoTyHIvbWkvA,,drink
VisqqR19eNRNhhjRoDGYPA,mLrt_o9RilIWH4lFDSFENg,,outside
_fMtMVX2cDAQTUQJlRv5hQ,CYMUz5KDEGI3Faqaz0skBw,Argentine Libre Cocktail at Pete's,drink
KVDJMQeB6oeUb4Io9rTcXw,9gObo5ltOMo6UgsaXaHPWA,,inside
NTzoxGzjQlEaYK6OPNcxnw,byDF67_RYSmIOuQlwAD5KA,Interior,inside
iOtik1SELg_k821fHso66w,mRpk0A4u0hnF0lNe1h4hGg,,food
GFgiZrfMcQqqxBl8PZ1BYQ,9pbEWyLUfPWqmeOklf2v4A,,drink
8Fx0z3mXb0Cqmkof4ZSVdg,lzaR8qKF_s5IjeUY3VQPBQ,,inside
4oVv_TTlof7SiKgPegmVBw,VVH6k9-ycttH3TV_lk5WfQ,Menu,menu
Rw6Agj0kTejybUlwtCNtjA,1FURjeGJi_LBXcJQg8eskw,Outdoor seating,outside
HRQZ_tQ4vdPkV6Io55p19g,nMDteyIwo3zLbqm45xBwFw,"Trio- eclair, raspberry brûlée, fruit tart",food
o54ZyQ7W9GqpTQqYlU6Nzw,JzQsy7_G0p-UZGYFMCEHvQ,House bistro fried rice,food
F4Eo-oIBmg1rXQiqZStk7Q,YG1fT80sd9swV0oe1gPh7A,,outside
hkTkX3U9xGPkrnZA6_BfxA,ytynqOUb3hjKeJfRj5Tshw,Reading Terminal Market at the corner of 12th & Arch,outside
Lccx5m4JXPNIep4zTNpGAA,r_oscENLKdrF2KNyWP4oow,More beer.,drink
foXAe9xXtUigCbNikDeTUw,LkylmoS9W6S3Z3JjkH0cKw,Thursday Karaoke,inside
MtoOI68oXjLGcCwBKQkLSQ,wm5hFxN7IePGMSyMw3zd7A,,food
pK0WEhmyCeYnFl8qYQdAVQ,qaDImxPguQz0jToNYvB1Eg,Happiness,drink
2nVxUAVj5WKtR-sg8lcrXA,JOtL55d_bLuoQ3b3ESDILg,,food
1QOJhbOLw_Df4VCEx8ALFg,K4DVDHmrSoz3QdVGwjrqaw,Menu Side 1,menu
wMVBkd79D3KWo07lORND7w,wrgtmWOkq1FwnlSgl6QcJg,Lovely bubbly!,drink
EG21HXCRnueh02r41vxKLQ,vs0oc4GRG0bUwpTdJ_tjlw,Menu,inside
v7_a4n2vWsLrHjpB4OGiqQ,IZboKF1nEAqq7pqCa2Lo9w,Inside the Cuban sandwich,food
PS9TSsCiA1evCaKQ4bMn8Q,sGWTgl_WALFonBhFwX7OMQ,,food
MPktm3u6YDHT8Q2re6yyEw,nOtdiTtUD7gUieJGa3Q7mw,,outside
2fYFQfgA1D7Pr16KzlHsBg,lOuqnoc9nxFraGIChNsSZw,,inside
oDcU5pjZQbTT3f-RQYuxlg,wb_z1h7XR5IQhVRZHlMuLQ,Garlic spinach flatbread,food
jS9ndwT9aFiUMWUrs60p7g,fW1hp1Lje2fBZpDgm31ohg,,inside
8Qy8rktCMR98TP-qko1uYA,0jETEp-kxQUA9nLTEuaZeQ,Live music,inside
DGMxpH5slrfb17o2YUeK5g,X-o6VDT4BWCbigDY7WBs9g,"sweet potato ravioli, with chorizo",food
AsmOfRzbXRkOpZAYWdudUw,Gl2wxwEVFEc9Kb9TXIXQ5A,,outside
Jy1UK5WZ7DsJa-20GOn-xg,W5VdNSId_i_kpa3Pf4WLPQ,,inside
5hKbol0D5DN1f7SwWCea8g,yFpOyYTVc2p2I-vNxe4nQw,Little coca cola cooler. Cute :),inside
UewPwz13PXce3nwKAj37DQ,vTMDSBF1znpniWjZ02hdEw,Come early on game day!!,outside
HkPyTnSV8z5lK9D28w9l3A,2FIMMCgpJyxRa3mVmFYn3A,Hello from the Downtown Crawlers guided Bar Crawl with Party Bus and guaranteed fun.,outside
GjaDzAGNicVf7D2CexLSqQ,uTviHVYdX6yen-vNuCebbg,Home-Style Lunch and Dinner Family Restaurant,food
7PMc1CZ_MMsn_R4Wzn607w,TuYACtcbbiArXzubj2BIRg,Happy hour is great! We weren't very hungry but ended up finishing everything.,food
f7hQR5DhYd50f3JdHEtVBw,iMTjejk6apJKzCukZnDw5A,"Lobster Benedict; Price: $15, $23",food
z6-IavPVG6DyLmoJMUJ-GQ,qE0vk2A3qD088ZafPZZdJQ,,inside
iCm6CC11a9HN2lX9julQ-g,3Wy21heeDm8h2tSZfcj6OA,,menu
6NKpPR-5vx8C3FgMTRuoTw,-PqeUUIN8Qgqhv5KMiRfHA,,drink
xpT_YZvYolA7RvnxVMnhSA,aJdE0yRIyXOw-QQEfLBCJA,Hummus falafel,menu
I5gHVIatKl4jNXNSWlqUiQ,6n1jMQXDQM0k8B0KyUXP-A,The ladies behind the bar are excited about our new grunt style shirts!,outside
Fm5J-1Pw4v2kMEQQ4b8XPQ,8pAGj4Sc7YhloW2H6sV30A,,inside
IWlXErxlEZPLJ3bSbxZfWQ,hExi86DTBlmIhB2FLvqrHg,,food
DaAOFdSnwc6bBlDYoXQh9g,Hr_zdqPZ9VkGjKNv4UIQRg,,menu
2Pt2fswyKLyLPd_YMIIr-g,Ve5zx8XJN60-ohKUOGwQJg,,food
s1vQ8AV7z3v1xMAQ-HVn1w,-0Ym1Wg3bXd_TDz8JtvOQg,Ube and pandan ice cream on top of Taho (silken tofu dessert),food
zyGgQG2amiV8k5e-efTAxA,Z-tqtgCNUEzHPdbE7NTPuA,,outside
hCN4poWbNLNjGPWPD_KVuw,IF0YIcBlbovE744cO-7G3A,Exterior (05.12.2020),inside
d-pv0fxYtmb9oDJ9p8O2GA,e4cfEYcXSZ2j0EQ-F06sJA,,outside
z8kpubOv2Zju56CJcrH3uw,_k1CIuPkY-uLFm8lABFG8Q,"1/2 Soy, 1/2 Spicy",food
RFxxH8d4iO0ar2Yoy_zj0Q,7uAW-xNz6z72LEuo2IZeOw,,outside
tw2QYEesIAupqVGgVUoZyw,OoOdQe-mcK4ENVbxOSzFVg,Shrimp boats,outside
tyWKtMexRNrABjp4z3r29Q,4IMSkfal96Ik5UmoAMohzw,,drink
-6ri4RX_6qVoX45OA4degA,9KiDjwHiQbHBV6iSTvIz7Q,,drink
9C6Vuh69w6aHHceQPrkjzA,5l9nofnuAasZ6iHRWzfzuA,Old fashion time,inside
imQ0pq-u6RaZCVeLsvaWLQ,l0YyLVlPt2zI7srCUu2oFQ,Pals!,inside
6-XCKP4ZNzBXZeVjff3cUQ,EtM079Cj7-B3G7jPsGYb_Q,,drink
ngbq8ODDnSF6BW5sxDJUuQ,AbRnGstMdlo5qJwPcqPCXw,Hibachis,menu
FLS7Z9tJ0j-3uAAW6nTxIA,FEXhWNCMkv22qG04E83Qjg,Beignets and iced cafe au lait,food
NelvXJ82mQe40fm48aVMGA,bvXbo6lPfiOxRSrz6WhnLw,,drink
Z_5-N0RHaATjju-8VMu6uw,u7KZF5EegKTUt9xtr0yMYQ,,inside
YvZan0_XG9AI_STNnx-k0Q,oqP2M9bjNqqLI8TLLOyl3A,,outside
jHKsMVk-YO9I7aoB2QcRew,rQ0g1hm_BKsIcRfbHbyPrg,,drink
wKJL99QnYJ6NMsIJxDPAtQ,6crS7ZBlgp7OEPXp_kRP-g,,drink
gDPsGW7XrEhaFxnKmMX7gA,-zsvmEbkd-K9K2DAAKqiEQ,Tons of outdoor seating,outside
L78MToCOKCktETNinqIgeQ,TvbJq1a1Xto5w6t4zMUYHQ,,inside
aezjZitAWYUuBAaFfw5P0g,d7W1Fi6uRYUhDT_uW83d7w,Tonight it was Mrs Green in the conservatory with a knife.,inside
WJPkJSozh-Ahpg5uotDoiA,Am5wWa0v13NZRsJ-g9f9cQ,,outside
s6Q4-kJIxR250uHgg3pjeA,XsfuqDqw9eOaQ_2FCv5MuQ,Rose Lassi.,drink
7S9QR4MyxDokCgHDeITc_A,oysMjeirauXKhRklyGy8Dw,,food
FvQplinBh3gsSimsoVCOHA,L4JFBsgfLZIL9SJ5uxXgJw,,drink
ydGwoxLuFdoxx-6rdaoXCA,BxFWkJsm5A0lz7C_BFDm4Q,,inside
1HM5k7VHmrCyVXhKGUIT0Q,cPDX2Y4H0fks-Qj5tfBduA,,food
XjB-9LmjkHkCdIoQHaurBA,nMn4CTJQPXqpgLltYQrxMA,Cappuccino and Scarlet Shrub,drink
mzUwIcJsUsb8nW_ThFBV2g,BQfuY-6g6W3Ht5cXqk_BIw,,drink
U5hCgwHqgXaPFmpDfcPH8Q,IkY2ticzHEn4QFn8hQLSWg,,outside
NkbwmKZjGbOjpOSX-NfWPw,SiSV--Ms7Sz1qw6_qncPQg,Let sunshine in and a new day begin at Luxury Nails. Thank you for being our guest!,food
MaPPqmwL1SUq9QIIPRcG7w,i8nVRUkzEI5EUp1gdivhcw,China Wok III Menu,menu
M1lTc5QpQqwGFg2eANOb0A,WXgV2lOUgas7DzTLeDau-w,,inside
JbFNep-ZF_T7nXmOiBlRDw,JvawJ9bSr22xn4R9oLvl_w,Chargrilled Oysters,food
EyYMfhKC-CZYSl2zPXcNHQ,P9xNwbMStRsHsVc6K5PDpg,,outside
QFWPVlkOD_QMSzXT8sVCEg,dzAV7NCPW7PYWLYqgPE_GQ,The original Sutler,inside
w8dMFclEsPaf-RQ3t8KoTw,koprbMcYeFtaIGfyT951ug,,food
eKuggVoIN1bjQPcHizGAGA,NU4aYHcz4fWRIoe9cydxTg,Supposed to be a jackhammer,drink
s8La4oH66JdebzZA7KNIQQ,OAHRMd971k-yDQwRxzgc2g,Brisket,food
gjSdAbvwf0qwBYO6HbgvvA,PpALTR8zI6lOsYu6bL8RDQ,,outside
DNTEfz9_WaF_QxF4_9qwPg,E0EQvhXujng20fskiuZWBg,Iced Shaken Espresso,drink
Ra5FpymDAytbQwZ1WYsLNQ,mNB7N7gEf33h9BGWegBHvw,,food
VU_rpW-l-CGl9pSmsN3ORw,8NyDM-FDoWEEeEG9XUwnbg,K-Paul’s Louisiana Kitchen,outside
mbE3nG6sBAC8xyioEhi7Pg,ySHS6i9RxGZOIkVPcj-ckQ,"Italian Margarita made with Jose Cuervo Especial Silver tequila, triple sec and amaretto.",drink
xFL9a9eTi4IxN09BfuCJPg,DMERsCH4JKV-F7jtuBMrqg,White Chocolate Raspberry Cheesecake,food
DqdLMkMHcTvCmx5K4FVtKQ,ryj64Cch-qKlOwJ3zTs6NA,Customize your bowl and choose any three toppings to load your bowl!  Mouth...Is... Watering!,food
QWJDzMqqFePYBZC8dbj5SA,8xcWmiwVCLKT5opCuQV2Qg,Outside of the building Mr Cesar,outside
FzJ_fLcXt52EM5lX-q7Ekw,fBOoOWHRWPXIrMvVVkZqMg,,inside
WuTTL-T0OS3sZf5eG66yyg,FE9FPEscZr74rraai2-GMg,,drink
Svi51Yf-oGnneW4mMU3caw,2BMk_drsikKWslJCXmQtjQ,,inside
RbiZFmN2-Oqe4U0AfyKMXA,6c8eIawbCBu3FLp2kDraBA,,inside
ewFG2Ad6WfkjyG44sUZ-Ow,WYKfswTBvnlG7JmvZuM0iA,Diva roll (top) and Crunchy Pig,food
IPWhc4sSZzwfWcEA7qDGjw,FQskkrIuNMKRCQJuokI8gQ,Salty Caramel and my favorite Lavender!,food
BcwQ0kpx5TT8p8y9SZaddg,MWWtxj3R0WGqPzZg1uFmQA,,drink
rIhqzxTfARhH0MfRGtRlwA,Wq_MeFAx6VajWrUogYSjQQ,Fried Croaker,food
6OMvtVFF7xwuK5sN0hDQkQ,JEpsrFGIH4ixJJ4q2yUb_A,,inside
BBxLAutLULsJr18FS9gP5Q,ETsHfis7Dm932TS0dRjcoQ,,inside
H1x3KII57-sTgAE4vtalPg,KLLO4MTEI2mDwdakz51www,,inside
peXFlBo_m5ZmgH9SpiduBA,6Pu5MKIWbn6FO-oebSSrYQ,Make sure you try their awesome ketchup too!,drink
v4HiehEdmtFl_MyzpWoigw,1b5mnK8bMnnju_cvU65GqQ,Coffee - little sour,drink
nm1--saE5E0aAu0jXg0RRg,GmErrs_4Y9air5Co8Lb9aQ,Chocolate Pyramid,food
I2dELgt8ZibPdKaFbBNcYA,x3pBO0xV3PuklhxyNmUb9Q,Outside places to sit,outside
b9u0C0b1pTpty_4J-whRww,J3heme4rT778bRp5UttGlA,Out door seating overlooking pool and Gulf,outside
MTVTCbCPWq1jF5K5vk5Y4w,kHVpAk6xzXWy1TpCeN-L9g,,outside
tzPs_pahw-E0F7AuJsVhvw,CPDaHi2bSPYWLBOSDGY7qw,,drink
3AIvoWso8y60p3cle8dB9w,GoGss2SqsUPwP0xcI9IUuw,Las Tres Flores,food
g-CMs_J-WYc33GdzPQh0Nw,pYyShHmDznH4b67OTuMmWA,Rittenhouse Square Location.,outside
Ko1QZt8Kiaon9KSJh1zjsg,b5byt9ewnM1U57ygWTTV2g,,drink
dCHMLRVnkYqhL5Se86eP2A,Vc-hDuD19_eeJ8ULZmLSCw,StoneAge Lamb Spareribs with Dry Chili,food
m1R46u6VpD4GuZEWcSwJUg,TvbJq1a1Xto5w6t4zMUYHQ,A view,inside
WAhtDteB9PkDBZN_dZvtZQ,yiE_Iym7A9wa6tyJHkWzhw,Jan 2020- Side 1,menu
6D5ZACKRlu7NpCvGf1P5Xg,h3DUMo4oWyVQ9ZfGar6vPg,Out front.,outside
K_LgNz8X_cbaGNzO14KZmA,Ruc9mHL5JkOE6PHWghx2gQ,Drink menu,menu
lgKL-gh-_qvxPCgrPqOxyQ,nQTJn9kdpU9Mns-b_qduVw,,inside
Zr_EOW4rfxeaH7yoUNnkrw,UqIBIYnI756BrOf0JMtlfw,The slap bag is perfect for parading!,drink
YYChf4-LIhZO3LBlPaJoJg,zOzEoK5JvJCA244kYR7Prg,Chicken & Waffles,food
Sm7i8ntervGpQwlC32gDvw,bCZFb9v6OQaNTgupVw9WEg,Chicken and vegetables lunch,food
versLLecDPGP9Nx4aNdEiw,Zm3X8i9GsYaxdWHlI-WQwg,Brewing Station!,inside
-Jk_Yk7eDzJAi6zm9rzWTg,rR30b1XWbxZFFgLyGbfNAw,Phaya Naga and Emerald Buddha,drink
M6k89F8YmyeJJ_2UPqFZ6g,X1cAKstyGPdqJEY1-_rSYA,,inside
myqzSCmhMqq3noeLecbBSg,qo6M5P1lWJz9L2lzzgH2Xw,,inside
Ei0GBWy94CgOKtrk1YlFVw,lAbUj9aQ7BX__vZNYewTJw,Outdoor seating,outside
XNz1xrmdivjTYLatO14FZg,8eYAokJewh-eBm1ya75nEg,,menu
gUH3Et_l9C2A33di3nSY7g,2pLIQ0RHSmUbF0eIRT0LYg,Dessert menu,outside
TrQC16yK_gF0ntThTIZwrQ,QpyvUColtSYH5VtkcrN6Xw,gluten free salmon,food
snVtoY7nS9ysiM7o9waLsw,qGsdi_PFuqwzN8RqzeWq_w,Florida Georgia Line memorabilia and awards on the wall,inside
JLy2PKZ-WIYMBCYUwuAx7g,bSIrwzXUgh_7CmcLlzENCA,,outside
P64mLBKuYW61603rD0w7HQ,6EPPtwJR1kdIfHiCjzCzuw,Sea life is abundant! We enjoyed a seal fishing all evening with the Pelicans.,outside
XdyPH8iBODy1cnfIaaFLPw,S8saWaZlToeNoloR2fMrAQ,Just a few of my favorite friends!,drink
0xPliZRNswRt0lyEiP21SA,pIvX_Kw4f82baMUhRO6WxQ,Kid Rocks Sign,outside
B5-4rn8Nl6Ljrm7p6KDkIg,hXvf5a798WvQtFn0Zbh2yw,,drink
kZ4bYgXaxp1K60xe_ajrDg,teFjQxUqT8c-yxQdoILDVQ,,drink
Q9V9kCN-_d8ljkKMTqldjg,ZcSdZkosdUL3mFAaNS2xAA,Salted caramel ice latte,drink
WQD7p-Fi46Yw1EWh6dqk3A,nTBStZYJfHGdSZJbpaBiPA,,inside
4jFonyTA2wld-J4uLvJiVg,h0Gy4HEgeZvN9kb3_rB5JA,Kinsey Craft Cocktails,drink
QbTu5cRvi1iSM8QO570XVg,yAJd-jQH_RoV4xyVrfHPSQ,Deviled Crab smothered in hot sauce? You betcha!,food
2lGRsaa3gfNiK6EbzH4yKA,oBNrLz4EDhiscSlbOl8uAw,,menu
wYNS9JthyjMSXnMD2l0nRw,JsRBXqGj0qeMv77sNXha2Q,,inside
0ILQLmxoGFADTEhMIAWfZQ,1UNorskttXSWuEcgzKzXcA,mexican street corn without the mess! and super addictive!,food
HgwSDT5kDUNZmBJDX1foWA,uYMVRPYEqpmVXWN2xOs5KQ,Restaurant bar at Cooper's hawk winery,inside
q_TAaHKxPdBSNVjXiHOjsg,e7fAEuZ58SEOWB0Rw_4w2w,,menu
lJhV66ppdVR5-RPoeLYpwQ,dK10D96iGeHuTQzR8aG90Q,Slice of Heffen,drink
DVK7ZirnAQkt0Q_REKOMdQ,nMn4CTJQPXqpgLltYQrxMA,The Burnout,drink
n3uPk45LRXa_fCEuqcJ12A,98mYebjHN_VXZapVm8Nmqg,,outside
1O-Il3PS-VFtdmiaDVz3aQ,sTPueJEwcRDj7ZJmG7okYA,,inside
DR3mEPtSkj5xgaCNOxc4Mw,qWCREF22tkA-IfA1D9cNtg,Double Chocolate Waffle,food
prbaJpHvV2QhWCwBy8FoBQ,sTPueJEwcRDj7ZJmG7okYA,,inside
TDUpRnJokOYuICUcJ5jq3g,6_Gsn1ZxSosWb6mZusap0Q,,drink
wr3mQLavq8UqkUXv2WmVug,cY4a3KHIXWwDBZn37VjAuQ,,food
w-QgEs-ZtYhuOBt3skCrWQ,W4ZEKkva9HpAdZG88juwyQ,fried oysters,food
